,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
9063,2024-01-25T07:00:00-00:00,2024-01-25T07:15:00-00:00,2024-01-24,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,52.75699,1,99
9064,2024-01-24T08:15:00-00:00,2024-01-24T08:30:00-00:00,2024-01-24,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,57.30648,2,99
9065,2024-01-24T09:15:00-00:00,2024-01-24T09:30:00-00:00,2024-01-24,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,51.57831,2,99
9066,2024-01-24T10:15:00-00:00,2024-01-24T10:30:00-00:00,2024-01-24,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.54925,2,99
9067,2024-01-24T11:15:00-00:00,2024-01-24T11:30:00-00:00,2024-01-24,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.72092,2,99
9068,2024-01-24T12:15:00-00:00,2024-01-24T12:30:00-00:00,2024-01-24,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.86943,2,99
9069,2024-01-24T13:15:00-00:00,2024-01-24T13:30:00-00:00,2024-01-24,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,61.43667,2,99
9070,2024-01-24T14:15:00-00:00,2024-01-24T14:30:00-00:00,2024-01-24,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,64.33506,2,99
9071,2024-01-24T15:15:00-00:00,2024-01-24T15:30:00-00:00,2024-01-24,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,64.59257,2,99
9072,2024-01-24T16:15:00-00:00,2024-01-24T16:30:00-00:00,2024-01-24,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,52.2834,2,99
9073,2024-01-24T17:15:00-00:00,2024-01-24T17:30:00-00:00,2024-01-24,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,61.34734,2,99
9074,2024-01-24T18:15:00-00:00,2024-01-24T18:30:00-00:00,2024-01-24,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,60.13341,2,99
9075,2024-01-24T19:15:00-00:00,2024-01-24T19:30:00-00:00,2024-01-24,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,60.0,2,99
9076,2024-01-24T20:15:00-00:00,2024-01-24T20:30:00-00:00,2024-01-24,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.29775,2,99
9077,2024-01-24T21:15:00-00:00,2024-01-24T21:30:00-00:00,2024-01-24,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.70781,2,99
9078,2024-01-24T22:15:00-00:00,2024-01-24T22:30:00-00:00,2024-01-24,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,62.8035,2,99
9079,2024-01-24T23:15:00-00:00,2024-01-24T23:30:00-00:00,2024-01-24,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,57.14879,2,99
9080,2024-01-25T00:15:00-00:00,2024-01-25T00:30:00-00:00,2024-01-24,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,68.32866,2,99
9081,2024-01-25T01:15:00-00:00,2024-01-25T01:30:00-00:00,2024-01-24,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,83.9895,2,99
9082,2024-01-25T02:15:00-00:00,2024-01-25T02:30:00-00:00,2024-01-24,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,85.23747,2,99
9083,2024-01-25T03:15:00-00:00,2024-01-25T03:30:00-00:00,2024-01-24,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,80.87777,2,99
9084,2024-01-25T04:15:00-00:00,2024-01-25T04:30:00-00:00,2024-01-24,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,64.61794,2,99
9085,2024-01-25T05:15:00-00:00,2024-01-25T05:30:00-00:00,2024-01-24,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,67.16264,2,99
9086,2024-01-25T06:15:00-00:00,2024-01-25T06:30:00-00:00,2024-01-24,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.87149,2,99
9087,2024-01-25T07:15:00-00:00,2024-01-25T07:30:00-00:00,2024-01-24,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.58169,2,99
9088,2024-01-24T08:30:00-00:00,2024-01-24T08:45:00-00:00,2024-01-24,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.69663,3,99
9089,2024-01-24T09:30:00-00:00,2024-01-24T09:45:00-00:00,2024-01-24,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,51.08607,3,99
9090,2024-01-24T10:30:00-00:00,2024-01-24T10:45:00-00:00,2024-01-24,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.38929,3,99
9091,2024-01-24T11:30:00-00:00,2024-01-24T11:45:00-00:00,2024-01-24,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.71004,3,99
9092,2024-01-24T12:30:00-00:00,2024-01-24T12:45:00-00:00,2024-01-24,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,61.48051,3,99
9093,2024-01-24T13:30:00-00:00,2024-01-24T13:45:00-00:00,2024-01-24,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,67.42409,3,99
9094,2024-01-24T14:30:00-00:00,2024-01-24T14:45:00-00:00,2024-01-24,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,74.69797,3,99
9095,2024-01-24T15:30:00-00:00,2024-01-24T15:45:00-00:00,2024-01-24,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,53.86059,3,99
9096,2024-01-24T16:30:00-00:00,2024-01-24T16:45:00-00:00,2024-01-24,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,49.09733,3,99
9097,2024-01-24T17:30:00-00:00,2024-01-24T17:45:00-00:00,2024-01-24,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,58.35031,3,99
9098,2024-01-24T18:30:00-00:00,2024-01-24T18:45:00-00:00,2024-01-24,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,60.16016,3,99
9099,2024-01-24T19:30:00-00:00,2024-01-24T19:45:00-00:00,2024-01-24,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.72894,3,99
9100,2024-01-24T20:30:00-00:00,2024-01-24T20:45:00-00:00,2024-01-24,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,58.13525,3,99
9101,2024-01-24T21:30:00-00:00,2024-01-24T21:45:00-00:00,2024-01-24,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.5518,3,99
9102,2024-01-24T22:30:00-00:00,2024-01-24T22:45:00-00:00,2024-01-24,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,64.52164,3,99
9103,2024-01-24T23:30:00-00:00,2024-01-24T23:45:00-00:00,2024-01-24,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,68.33839,3,99
9104,2024-01-25T00:30:00-00:00,2024-01-25T00:45:00-00:00,2024-01-24,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,80.78166,3,99
9105,2024-01-25T01:30:00-00:00,2024-01-25T01:45:00-00:00,2024-01-24,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,88.39478,3,99
9106,2024-01-25T02:30:00-00:00,2024-01-25T02:45:00-00:00,2024-01-24,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,84.32934,3,99
9107,2024-01-25T03:30:00-00:00,2024-01-25T03:45:00-00:00,2024-01-24,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,76.80233,3,99
9108,2024-01-25T04:30:00-00:00,2024-01-25T04:45:00-00:00,2024-01-24,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,61.72012,3,99
9109,2024-01-25T05:30:00-00:00,2024-01-25T05:45:00-00:00,2024-01-24,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.3259,3,99
9110,2024-01-25T06:30:00-00:00,2024-01-25T06:45:00-00:00,2024-01-24,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,51.96488,3,99
9111,2024-01-25T07:30:00-00:00,2024-01-25T07:45:00-00:00,2024-01-24,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,49.35313,3,99
9112,2024-01-24T08:45:00-00:00,2024-01-24T09:00:00-00:00,2024-01-24,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,53.99151,4,99
9113,2024-01-24T09:45:00-00:00,2024-01-24T10:00:00-00:00,2024-01-24,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.77689,4,99
9114,2024-01-24T10:45:00-00:00,2024-01-24T11:00:00-00:00,2024-01-24,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.33352,4,99
9115,2024-01-24T11:45:00-00:00,2024-01-24T12:00:00-00:00,2024-01-24,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,55.96083,4,99
9116,2024-01-24T12:45:00-00:00,2024-01-24T13:00:00-00:00,2024-01-24,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,66.20889,4,99
9117,2024-01-24T13:45:00-00:00,2024-01-24T14:00:00-00:00,2024-01-24,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,73.71879,4,99
9118,2024-01-24T14:45:00-00:00,2024-01-24T15:00:00-00:00,2024-01-24,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,78.63678,4,99
9119,2024-01-24T15:45:00-00:00,2024-01-24T16:00:00-00:00,2024-01-24,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,50.67935,4,99
9120,2024-01-24T16:45:00-00:00,2024-01-24T17:00:00-00:00,2024-01-24,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,47.5434,4,99
9121,2024-01-24T17:45:00-00:00,2024-01-24T18:00:00-00:00,2024-01-24,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,57.43487,4,99
9122,2024-01-24T18:45:00-00:00,2024-01-24T19:00:00-00:00,2024-01-24,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,58.03103,4,99
9123,2024-01-24T19:45:00-00:00,2024-01-24T20:00:00-00:00,2024-01-24,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,54.10368,4,99
9124,2024-01-24T20:45:00-00:00,2024-01-24T21:00:00-00:00,2024-01-24,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,57.19205,4,99
9125,2024-01-24T21:45:00-00:00,2024-01-24T22:00:00-00:00,2024-01-24,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,59.56474,4,99
9126,2024-01-24T22:45:00-00:00,2024-01-24T23:00:00-00:00,2024-01-24,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,66.74436,4,99
9127,2024-01-24T23:45:00-00:00,2024-01-25T00:00:00-00:00,2024-01-24,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,73.51865,4,99
9128,2024-01-25T00:45:00-00:00,2024-01-25T01:00:00-00:00,2024-01-24,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,83.61204,4,99
9129,2024-01-25T01:45:00-00:00,2024-01-25T02:00:00-00:00,2024-01-24,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,88.76352,4,99
9130,2024-01-25T02:45:00-00:00,2024-01-25T03:00:00-00:00,2024-01-24,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,81.01893,4,99
9131,2024-01-25T03:45:00-00:00,2024-01-25T04:00:00-00:00,2024-01-24,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,67.31702,4,99
9132,2024-01-25T04:45:00-00:00,2024-01-25T05:00:00-00:00,2024-01-24,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,57.99343,4,99
9133,2024-01-25T05:45:00-00:00,2024-01-25T06:00:00-00:00,2024-01-24,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,52.71471,4,99
9134,2024-01-25T06:45:00-00:00,2024-01-25T07:00:00-00:00,2024-01-24,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,49.49588,4,99
9135,2024-01-25T07:45:00-00:00,2024-01-25T08:00:00-00:00,2024-01-24,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,46.6433,4,99
9136,2024-01-24T08:00:00-00:00,2024-01-24T08:15:00-00:00,2024-01-24,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.71133,1,100
9137,2024-01-24T09:00:00-00:00,2024-01-24T09:15:00-00:00,2024-01-24,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.6258,1,100
9138,2024-01-24T10:00:00-00:00,2024-01-24T10:15:00-00:00,2024-01-24,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.6404,1,100
9139,2024-01-24T11:00:00-00:00,2024-01-24T11:15:00-00:00,2024-01-24,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.59746,1,100
9140,2024-01-24T12:00:00-00:00,2024-01-24T12:15:00-00:00,2024-01-24,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.62351,1,100
9141,2024-01-24T13:00:00-00:00,2024-01-24T13:15:00-00:00,2024-01-24,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.76063,1,100
9142,2024-01-24T14:00:00-00:00,2024-01-24T14:15:00-00:00,2024-01-24,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.19141,1,100
9143,2024-01-24T15:00:00-00:00,2024-01-24T15:15:00-00:00,2024-01-24,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.19293,1,100
9144,2024-01-24T16:00:00-00:00,2024-01-24T16:15:00-00:00,2024-01-24,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.70249,1,100
9145,2024-01-24T17:00:00-00:00,2024-01-24T17:15:00-00:00,2024-01-24,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.79899,1,100
9146,2024-01-24T18:00:00-00:00,2024-01-24T18:15:00-00:00,2024-01-24,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.70056,1,100
9147,2024-01-24T19:00:00-00:00,2024-01-24T19:15:00-00:00,2024-01-24,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,0.0,1,100
9148,2024-01-24T20:00:00-00:00,2024-01-24T20:15:00-00:00,2024-01-24,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.62226,1,100
9149,2024-01-24T21:00:00-00:00,2024-01-24T21:15:00-00:00,2024-01-24,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.55766,1,100
9150,2024-01-24T22:00:00-00:00,2024-01-24T22:15:00-00:00,2024-01-24,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.1817,1,100
9151,2024-01-24T23:00:00-00:00,2024-01-24T23:15:00-00:00,2024-01-24,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.91449,1,100
9152,2024-01-25T00:00:00-00:00,2024-01-25T00:15:00-00:00,2024-01-24,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.02319,1,100
9153,2024-01-25T01:00:00-00:00,2024-01-25T01:15:00-00:00,2024-01-24,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.03918,1,100
9154,2024-01-25T02:00:00-00:00,2024-01-25T02:15:00-00:00,2024-01-24,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.66832,1,100
9155,2024-01-25T03:00:00-00:00,2024-01-25T03:15:00-00:00,2024-01-24,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.84478,1,100
9156,2024-01-25T04:00:00-00:00,2024-01-25T04:15:00-00:00,2024-01-24,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.50153,1,100
9157,2024-01-25T05:00:00-00:00,2024-01-25T05:15:00-00:00,2024-01-24,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.41334,1,100
9158,2024-01-25T06:00:00-00:00,2024-01-25T06:15:00-00:00,2024-01-24,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-1.18159,1,100
9159,2024-01-25T07:00:00-00:00,2024-01-25T07:15:00-00:00,2024-01-24,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.71591,1,100
9160,2024-01-24T08:15:00-00:00,2024-01-24T08:30:00-00:00,2024-01-24,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.62783,2,100
9161,2024-01-24T09:15:00-00:00,2024-01-24T09:30:00-00:00,2024-01-24,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.6448,2,100
9162,2024-01-24T10:15:00-00:00,2024-01-24T10:30:00-00:00,2024-01-24,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.60231,2,100
9163,2024-01-24T11:15:00-00:00,2024-01-24T11:30:00-00:00,2024-01-24,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.58858,2,100
9164,2024-01-24T12:15:00-00:00,2024-01-24T12:30:00-00:00,2024-01-24,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.62367,2,100
9165,2024-01-24T13:15:00-00:00,2024-01-24T13:30:00-00:00,2024-01-24,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.75784,2,100
